0.704988956451
52.0111207962
51.7421929836
51.7378959656
51.7609279156
51.4834489822
51.3167099953
51.6895320415
51.6354591846
51.3982679844
51.2386469841
51.1814320087
51.2624571323
51.1584961414
51.3347091675
51.7695410252
51.4874799252
51.2506258488
51.436496973
51.3430688381
51.0222430229
51.2912199497
51.1270360947
51.1946280003
51.2760341167
51.1453411579
51.07081604
51.0593700409
51.0300729275
51.2015900612
51.0893380642
51.3325181007
51.6674249172
51.0697669983
51.1552951336
51.3121387959
51.1178028584
51.1889710426
51.1211760044
51.2693431377
51.2934319973
51.1096119881
51.1743459702
51.1987540722
51.3782720566
51.1058089733
51.1631000042
51.298514843
51.2971041203
51.0697009563
51.1090731621
51.3165650368
51.2359540462
51.1779739857
51.0700089931
51.129128933
51.089662075
51.0889098644
51.0287959576
51.1295580864
51.235033989
51.0900080204
51.0489609241
51.0812067986
51.1157860756
51.1497769356
51.1382138729
51.1099910736
51.3455090523
51.380491972
51.1511201859
51.1672720909
51.0302078724
51.4031140804
51.1110990047
51.1708199978
51.0900979042
51.1501197815
51.0499038696
51.0899720192
51.1084280014
51.154695034
51.0344040394
51.069370985
51.2288751602
51.1289520264
51.0901448727
51.0697619915
51.0685989857
51.0697629452
51.1375799179
51.1494472027
51.1059830189
51.295938015
51.0577950478
51.1300549507
51.2108829021
51.037820816
51.1452231407
51.0355579853
51.2911798954
51.0368990898
51.2332420349
51.2692759037
51.1096618176
51.4108550549
51.2886869907
51.3503391743
51.2712759972
51.2343170643
51.2900230885
51.0618200302
51.2258658409
51.2496831417
51.2498300076
51.3495268822
51.296585083
51.1614980698
51.0907049179
51.3097500801
51.0904319286
51.0495860577
51.3094661236
51.2903568745
51.0704610348
51.0703949928
51.2694630623
51.1712729931
51.1697540283
51.0862629414
51.1504919529
51.0903160572
51.2105448246
51.2303891182
51.2814149857
51.012663126
51.2487211227
51.0497360229
51.1075570583
51.1970551014
51.2098970413
51.0817780495
51.2899079323
51.0787050724
51.1374790668
51.0414800644
51.2904160023
51.2098138332
51.0886850357
51.1089799404
51.1687748432
51.1097958088
51.0087909698
51.0704557896
51.0241858959
51.0821390152
51.2785849571
51.0302779675
51.0911300182
51.2005240917
51.2109150887
51.2504110336
51.0978548527
51.1735031605
51.4036967754
51.3971960545
51.1183202267
51.1772520542
51.149848938
51.0796890259
51.1017801762
51.3116419315
51.1000790596
51.4367330074
51.1892080307
51.2582578659
51.3011431694
51.2154490948
51.0833749771
51.1901569366
51.3213739395
51.0896589756
51.0889370441
51.2295379639
51.2139470577
51.3045470715
51.2885520458
51.0693099499
51.4486279488
51.2492780685
51.2897539139
51.1335699558
51.2217710018
51.2293720245
51.3268818855
51.2144360542
51.3488609791
51.1511809826
51.189704895
51.2224500179
