2017-11-21 17:22:16.638078,2.9236186277653644,3.8551859615379414,3.2729343425880586,3.788073901259537,6.411969488670749,4.028931525276278,4.224459700610794,5.1645588117266215,4.952976269076174,5.542241652854386,6.082944996660075,7.668404983311575,9.305133527799555,7.820474934259238,5.8720551736083735,5.103920128468417,5.70360186764232,4.238049007542784,4.893971497453123,4.350879557234762,4.076423145214591
2017-11-21 17:22:16.891351,4.477051685374917,5.536440878042029,6.020371942168296,5.917523576048225,5.7228466743379585,6.254461158965853,5.698778082839667,5.692348989663273,5.675837254205518,6.560529353297582,6.90002040610635,12.253078258928525,14.67275715689145,11.723926196486886,7.0106487930554096,6.775643646457382,6.552788477074614,6.268587546940978,4.9285562862934285,5.16522341335029,5.372827036298958
2017-11-21 17:22:17.018498,3.28407209640163,3.867977765050881,4.0612301685333705,4.914892744768224,4.965858025489553,5.200719824443354,3.7820608792230246,4.336557623254365,4.596635366471347,5.599755034436441,5.992836370615237,8.117844554429809,10.112651441829115,8.542740273033047,5.803967476982265,5.6594405534115,5.490954949926447,5.010758531568371,4.916594323274836,4.710942510348502,5.413667136938145
2017-11-21 17:22:17.086168,3.2571972980422004,3.5947306197721787,5.194357139680676,5.1196496664065165,4.977960135097561,5.456216665253891,4.134667925882994,4.5770902952758945,4.735413883836841,5.229556203802474,6.225011243916811,8.45713932295017,10.815309783300833,8.061395118897721,5.973242533927859,5.292650475240592,6.080350722710477,4.394768089853343,5.723193814446006,5.8252611841182045,5.225599760239788
2017-11-21 17:22:17.176603,2.3078744535779094,3.6476201015417615,4.1471941203246985,4.486551906217642,4.51808544721716,4.47250725484092,4.46587715758794,4.815928281497591,4.882564925088076,4.677942435226456,5.684808851063437,8.282040667408197,8.36241919021522,7.610747588269405,5.397212906738744,5.646732717605559,4.125079383210661,4.158103692385055,3.26541147551211,4.128167993296287,4.780554117074914
2017-11-21 17:22:17.289422,3.7642657122039935,4.034493164770737,5.589361479357677,4.996914622115966,4.252328563191185,5.187843812999091,5.0531987600040935,5.752464312978134,6.588284344453584,7.013593824464067,6.678243918669509,8.684259639172609,10.25463837479343,7.83850496681012,5.867327700984561,5.67979927201408,5.591341891107433,4.894599069936362,4.984099117590645,4.998324729267054,4.786564692446589
2017-11-21 17:22:17.382627,3.7596995498862356,3.8990552424678526,3.788729928374309,4.522429564563694,5.141300149769549,4.817564000493775,4.547381874410121,5.042682738697721,5.413738309424787,5.073091975459391,5.668634342510202,8.506347635838281,9.774476782492243,7.876957318784932,6.5730907754846015,4.833304507689533,4.585717069442836,4.570119789637275,5.122262825714941,3.768333056558575,4.719525018035014
2017-11-21 17:22:17.551361,2.916217173764707,3.3992488223591835,4.669600316391083,4.4585017383295025,5.020448264173879,5.324357536789989,5.308016931043113,4.960494845685346,4.703823713899453,4.827504378234224,5.943565683329297,8.435938719914816,10.654320438789398,8.37033118784403,6.284999292469365,5.75163763537671,6.791201155045258,4.769811678086157,4.82551340197557,4.003637556166552,4.959844617921021
2017-11-21 17:22:17.683786,3.467279886979952,3.7595579698757717,4.3493098712796865,4.546083392130242,4.593646114145784,4.753213130499262,5.247772116101842,5.018486995931653,5.218271349840208,4.9565725074397875,6.525887605220575,8.119481474996988,9.088476760339233,7.600453248522513,5.777119050879918,5.260311454188752,5.3339256522717875,5.745217094204165,5.213933005068199,5.046475011627507,4.966920311628371
2017-11-21 17:22:17.713127,2.3045927203310157,3.1564588750859315,4.432328047202432,4.999264713408195,5.062191154450616,4.510811501151579,4.7484794312534575,4.277559167344819,4.999364778528744,6.152265955460848,6.537136815519091,7.7903779016306345,9.497734067332487,6.924818760531821,5.8465536308276995,5.003664122936613,5.294853836102078,5.633199524929438,3.7390523099179376,3.7482602308031545,4.483311428753893
